"model","scenario","iso","variable","unit","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"IIASA-WiC POP","SSP3","cod","Population","million",65.965795,68.066889856,70.167984712,72.269079568,74.370174424,76.47126928,78.800048742,81.128828204,83.457607666,85.786387128,88.11516659,90.579722032,93.044277474,95.508832916,97.973388358,100.4379438,103.0270593,105.6161748,108.2052903,110.7944058,113.3835213,115.93145006,118.47937882,121.02730758,123.57523634,126.1231651,128.64819752,131.17322994,133.69826236,136.22329478,138.7483272,141.2337486,143.71917,146.2045914,148.6900128,151.1754342,153.5943273,156.0132204,158.4321135,160.8510066,163.2698997,165.5423392,167.8147787,170.0872182,172.3596577,174.6320972,176.72461026,178.81712332,180.90963638,183.00214944,185.0946625,187.0446039,188.9945453,190.9444867,192.8944281,194.8443695,196.65207414,198.45977878,200.26748342,202.07518806,203.8828927,205.55238038,207.22186806,208.89135574,210.56084342,212.2303311,213.755912,215.2814929,216.8070738,218.3326547,219.8582356,221.240427,222.6226184,224.0048098,225.3870012,226.7691926,228.00524846,229.24130432,230.47736018,231.71341604,232.9494719,234.05013454,235.15079718,236.25145982,237.35212246,238.4527851,239.41423168,240.37567826,241.33712484,242.29857142,243.260018
"IIASA-WiC POP","SSP3","cog","Population","million",4.042899,4.1506690068,4.2584390136,4.3662090204,4.4739790272,4.581749034,4.693696661,4.805644288,4.917591915,5.029539542,5.141487169,5.2541253998,5.3667636306,5.4794018614,5.5920400922,5.704678323,5.821189761,5.937701199,6.054212637,6.170724075,6.287235513,6.4023069486,6.5173783842,6.6324498198,6.7475212554,6.862592691,6.9761019388,7.0896111866,7.2031204344,7.3166296822,7.43013893,7.5420721716,7.6540054132,7.7659386548,7.8778718964,7.989805138,8.0994411534,8.2090771688,8.3187131842,8.4283491996,8.537985215,8.6442419152,8.7504986154,8.8567553156,8.9630120158,9.069268716,9.1713945632,9.2735204104,9.3756462576,9.4777721048,9.579897952,9.6755284436,9.7711589352,9.8667894268,9.9624199184,10.05805041,10.151000392,10.243950374,10.336900356,10.429850338,10.52280032,10.609132716,10.695465112,10.781797508,10.868129904,10.9544623,11.036134866,11.117807432,11.199479998,11.281152564,11.36282513,11.437495698,11.512166266,11.586836834,11.661507402,11.73617797,11.804011086,11.871844202,11.939677318,12.007510434,12.07534355,12.136923246,12.198502942,12.260082638,12.321662334,12.38324203,12.439594792,12.495947554,12.552300316,12.608653078,12.66500584
"IIASA-WiC POP","SSP3","col","Population","million",46.294841,46.964349764,47.633858528,48.303367292,48.972876056,49.64238482,50.338517086,51.034649352,51.730781618,52.426913884,53.12304615,53.821208554,54.519370958,55.217533362,55.915695766,56.61385817,57.301367726,57.988877282,58.676386838,59.363896394,60.05140595,60.696582658,61.341759366,61.986936074,62.632112782,63.27728949,63.891060462,64.504831434,65.118602406,65.732373378,66.34614435,66.937811874,67.529479398,68.121146922,68.712814446,69.30448197,69.876480002,70.448478034,71.020476066,71.592474098,72.16447213,72.704661358,73.244850586,73.785039814,74.325229042,74.86541827,75.373979554,75.882540838,76.391102122,76.899663406,77.40822469,77.889542684,78.370860678,78.852178672,79.333496666,79.81481466,80.271299808,80.727784956,81.184270104,81.640755252,82.0972404,82.532350848,82.967461296,83.402571744,83.837682192,84.27279264,84.690530792,85.108268944,85.526007096,85.943745248,86.3614834,86.769807664,87.178131928,87.586456192,87.994780456,88.40310472,88.81015609,89.21720746,89.62425883,90.0313102,90.43836157,90.84885861,91.25935565,91.66985269,92.08034973,92.49084677,92.903354366,93.315861962,93.728369558,94.140877154,94.55338475
"IIASA-WiC POP","SSP3","com","Population","million",0.73475,0.754660588,0.774571176,0.794481764,0.814392352,0.83430294,0.8559713208,0.8776397016,0.8993080824,0.9209764632,0.942644844,0.9659250754,0.9892053068,1.0124855382,1.0357657696,1.059046001,1.0842730304,1.1095000598,1.1347270892,1.1599541186,1.185181148,1.2111802104,1.2371792728,1.2631783352,1.2891773976,1.31517646,1.3412400542,1.3673036484,1.3933672426,1.4194308368,1.445494431,1.4714308742,1.4973673174,1.5233037606,1.5492402038,1.575176647,1.6008102132,1.6264437794,1.6520773456,1.6777109118,1.703344478,1.7282674306,1.7531903832,1.7781133358,1.8030362884,1.827959241,1.8523957176,1.8768321942,1.9012686708,1.9257051474,1.950141624,1.9742712012,1.9984007784,2.0225303556,2.0466599328,2.07078951,2.0946121234,2.1184347368,2.1422573502,2.1660799636,2.189902577,2.212685344,2.235468111,2.258250878,2.281033645,2.303816412,2.3256595206,2.3475026292,2.3693457378,2.3911888464,2.413031955,2.4340255592,2.4550191634,2.4760127676,2.4970063718,2.517999976,2.5383806242,2.5587612724,2.5791419206,2.5995225688,2.619903217,2.6400739094,2.6602446018,2.6804152942,2.7005859866,2.720756679,2.7397520016,2.7587473242,2.7777426468,2.7967379694,2.815733292
"IIASA-WiC POP","SSP3","cpv","Population","million",0.495999,0.5011069034,0.5062148068,0.5113227102,0.5164306136,0.521538517,0.5276799464,0.5338213758,0.5399628052,0.5461042346,0.552245664,0.559173942,0.56610222,0.573030498,0.579958776,0.586887054,0.5937527612,0.6006184684,0.6074841756,0.6143498828,0.62121559,0.627593008,0.633970426,0.640347844,0.646725262,0.65310268,0.65912875,0.66515482,0.67118089,0.67720696,0.68323303,0.6890816316,0.6949302332,0.7007788348,0.7066274364,0.712476038,0.718156467,0.723836896,0.729517325,0.735197754,0.740878183,0.7461819868,0.7514857906,0.7567895944,0.7620933982,0.767397202,0.772209376,0.77702155,0.781833724,0.786645898,0.791458072,0.7960532306,0.8006483892,0.8052435478,0.8098387064,0.814433865,0.8188972508,0.8233606366,0.8278240224,0.8322874082,0.836750794,0.8412089254,0.8456670568,0.8501251882,0.8545833196,0.859041451,0.86359874,0.868156029,0.872713318,0.877270607,0.881827896,0.8866346768,0.8914414576,0.8962482384,0.9010550192,0.9058618,0.9111033542,0.9163449084,0.9215864626,0.9268280168,0.932069571,0.9378457112,0.9436218514,0.9493979916,0.9551741318,0.960950272,0.9672576802,0.9735650884,0.9798724966,0.9861799048,0.992487313
"IIASA-WiC POP","SSP3","cri","Population","million",4.658887,4.7289864598,4.7990859196,4.8691853794,4.9392848392,5.009384299,5.079963312,5.150542325,5.221121338,5.291700351,5.362279364,5.428710192,5.49514102,5.561571848,5.628002676,5.694433504,5.7575832758,5.8207330476,5.8838828194,5.9470325912,6.010182363,6.0682004616,6.1262185602,6.1842366588,6.2422547574,6.300272856,6.3549607446,6.4096486332,6.4643365218,6.5190244104,6.573712299,6.626274386,6.678836473,6.73139856,6.783960647,6.836522734,6.8878542848,6.9391858356,6.9905173864,7.0418489372,7.093180488,7.142354251,7.191528014,7.240701777,7.28987554,7.339049303,7.386450024,7.433850745,7.481251466,7.528652187,7.576052908,7.6199612522,7.6638695964,7.7077779406,7.7516862848,7.795594629,7.836421714,7.877248799,7.918075884,7.958902969,7.999730054,8.0385833248,8.0774365956,8.1162898664,8.1551431372,8.193996408,8.2322468636,8.2704973192,8.3087477748,8.3469982304,8.385248686,8.424088867,8.462929048,8.501769229,8.54060941,8.579449591,8.6196099166,8.6597702422,8.6999305678,8.7400908934,8.780251219,8.8217431026,8.8632349862,8.9047268698,8.9462187534,8.987710637,9.029980238,9.072249839,9.11451944,9.156789041,9.199058642
"IIASA-WiC POP","SSP3","cub","Population","million",11.257979,11.256390344,11.254801688,11.253213032,11.251624376,11.25003572,11.251336512,11.252637304,11.253938096,11.255238888,11.25653968,11.25476386,11.25298804,11.25121222,11.2494364,11.24766058,11.23332833,11.21899608,11.20466383,11.19033158,11.17599933,11.146080614,11.116161898,11.086243182,11.056324466,11.02640575,10.983578272,10.940750794,10.897923316,10.855095838,10.81226836,10.759486534,10.706704708,10.653922882,10.601141056,10.54835923,10.487182552,10.426005874,10.364829196,10.303652518,10.24247584,10.1743604284,10.1062450168,10.0381296052,9.9700141936,9.901898782,9.8313887288,9.7608786756,9.6903686224,9.6198585692,9.549348516,9.483744147,9.418139778,9.352535409,9.28693104,9.221326671,9.1655960068,9.1098653426,9.0541346784,8.9984040142,8.94267335,8.8973488432,8.8520243364,8.8066998296,8.7613753228,8.716050816,8.6791908828,8.6423309496,8.6054710164,8.5686110832,8.53175115,8.5012792632,8.4708073764,8.4403354896,8.4098636028,8.379391716,8.3550786026,8.3307654892,8.3064523758,8.2821392624,8.257826149,8.2403300948,8.2228340406,8.2053379864,8.1878419322,8.170345878,8.1594540554,8.1485622328,8.1376704102,8.1267785876,8.115886765
"IIASA-WiC POP","SSP3","cyp","Population","million",1.103647,1.117221739,1.130796478,1.144371217,1.157945956,1.171520695,1.1841167336,1.1967127722,1.2093088108,1.2219048494,1.234500888,1.2452099128,1.2559189376,1.2666279624,1.2773369872,1.288046012,1.2973849646,1.3067239172,1.3160628698,1.3254018224,1.334740775,1.3425475876,1.3503544002,1.3581612128,1.3659680254,1.373774838,1.3810266018,1.3882783656,1.3955301294,1.4027818932,1.410033657,1.4175022024,1.4249707478,1.4324392932,1.4399078386,1.447376384,1.4550822616,1.4627881392,1.4704940168,1.4781998944,1.485905772,1.4931106992,1.5003156264,1.5075205536,1.5147254808,1.521930408,1.5281739724,1.5344175368,1.5406611012,1.5469046656,1.55314823,1.557782738,1.562417246,1.567051754,1.571686262,1.57632077,1.579892187,1.583463604,1.587035021,1.590606438,1.594177855,1.5976307834,1.6010837118,1.6045366402,1.6079895686,1.611442497,1.61529549,1.619148483,1.623001476,1.626854469,1.630707462,1.6349151184,1.6391227748,1.6433304312,1.6475380876,1.651745744,1.6559431428,1.6601405416,1.6643379404,1.6685353392,1.672732738,1.676533373,1.680334008,1.684134643,1.687935278,1.691735913,1.6948784172,1.6980209214,1.7011634256,1.7043059298,1.707448434
"IIASA-WiC POP","SSP3","cze","Population","million",10.49296,10.529140656,10.565321312,10.601501968,10.637682624,10.67386328,10.68584529,10.6978273,10.70980931,10.72179132,10.73377333,10.723669732,10.713566134,10.703462536,10.693358938,10.68325534,10.65586589,10.62847644,10.60108699,10.57369754,10.54630809,10.5071313,10.46795451,10.42877772,10.38960093,10.35042414,10.306995304,10.263566468,10.220137632,10.176708796,10.13327996,10.0895340674,10.0457881748,10.0020422822,9.9582963896,9.914550497,9.8668444064,9.8191383158,9.7714322252,9.7237261346,9.676020044,9.619769063,9.563518082,9.507267101,9.45101612,9.394765139,9.3268691898,9.2589732406,9.1910772914,9.1231813422,9.055285393,8.9747925402,8.8942996874,8.8138068346,8.7333139818,8.652821129,8.5665756392,8.4803301494,8.3940846596,8.3078391698,8.22159368,8.1366930136,8.0517923472,7.9668916808,7.8819910144,7.797090348,7.7180461066,7.6390018652,7.5599576238,7.4809133824,7.401869141,7.3281629218,7.2544567026,7.1807504834,7.1070442642,7.033338045,6.962354592,6.891371139,6.820387686,6.749404233,6.67842078,6.607364018,6.536307256,6.465250494,6.394193732,6.32313697,6.2504239228,6.1777108756,6.1049978284,6.0322847812,5.959571734
"IIASA-WiC POP","SSP3","deu","Population","million",82.30246316,82.173444366,82.044425572,81.915406778,81.786387984,81.65736919,81.43777366,81.21817813,80.9985826,80.77898707,80.55939154,80.23854503,79.91769852,79.59685201,79.2760055,78.95515899,78.556237462,78.157315934,77.758394406,77.359472878,76.96055135,76.51538855,76.07022575,75.62506295,75.17990015,74.73473735,74.245386562,73.756035774,73.266684986,72.777334198,72.28798341,71.742623652,71.197263894,70.651904136,70.106544378,69.56118462,68.959197118,68.357209616,67.755222114,67.153234612,66.55124711,65.919474406,65.287701702,64.655928998,64.024156294,63.39238359,62.766712392,62.141041194,61.515369996,60.889698798,60.2640276,59.657397302,59.050767004,58.444136706,57.837506408,57.23087611,56.644036924,56.057197738,55.470358552,54.883519366,54.29668018,53.719839582,53.142998984,52.566158386,51.989317788,51.41247719,50.836851188,50.261225186,49.685599184,49.109973182,48.53434718,47.965043164,47.395739148,46.826435132,46.257131116,45.6878271,45.134497538,44.581167976,44.027838414,43.474508852,42.92117929,42.385707778,41.850236266,41.314764754,40.779293242,40.24382173,39.724547372,39.205273014,38.685998656,38.166724298,37.64744994
"IIASA-WiC POP","SSP3","dji","Population","million",0.888716,0.9043860264,0.9200560528,0.9357260792,0.9513961056,0.967066132,0.9832693368,0.9994725416,1.0156757464,1.0318789512,1.048082156,1.0642200052,1.0803578544,1.0964957036,1.1126335528,1.128771402,1.1442485644,1.1597257268,1.1752028892,1.1906800516,1.206157214,1.2202274502,1.2342976864,1.2483679226,1.2624381588,1.276508395,1.289627803,1.302747211,1.315866619,1.328986027,1.342105435,1.354394139,1.366682843,1.378971547,1.391260251,1.403548955,1.4153558066,1.4271626582,1.4389695098,1.4507763614,1.462583213,1.4730042564,1.4834252998,1.4938463432,1.5042673866,1.51468843,1.5238005686,1.5329127072,1.5420248458,1.5511369844,1.560249123,1.5677374886,1.5752258542,1.5827142198,1.5902025854,1.597690951,1.604156071,1.610621191,1.617086311,1.623551431,1.630016551,1.63586818,1.641719809,1.647571438,1.653423067,1.659274696,1.6647181424,1.6701615888,1.6756050352,1.6810484816,1.686491928,1.6918669858,1.6972420436,1.7026171014,1.7079921592,1.713367217,1.7175575318,1.7217478466,1.7259381614,1.7301284762,1.734318791,1.7386266534,1.7429345158,1.7472423782,1.7515502406,1.755858103,1.7593456746,1.7628332462,1.7663208178,1.7698083894,1.773295961
"IIASA-WiC POP","SSP3","dnk","Population","million",5.550142,5.5673948792,5.5846477584,5.6019006376,5.6191535168,5.636406396,5.6462387528,5.6560711096,5.6659034664,5.6757358232,5.68556818,5.6893430776,5.6931179752,5.6968928728,5.7006677704,5.704442668,5.7023184482,5.7001942284,5.6980700086,5.6959457888,5.693821569,5.6873363964,5.6808512238,5.6743660512,5.6678808786,5.661395706,5.6507005068,5.6400053076,5.6293101084,5.6186149092,5.60791971,5.5939869094,5.5800541088,5.5661213082,5.5521885076,5.538255707,5.5214356514,5.5046155958,5.4877955402,5.4709754846,5.454155429,5.4353854182,5.4166154074,5.3978453966,5.3790753858,5.360305375,5.3398113124,5.3193172498,5.2988231872,5.2783291246,5.257835062,5.2355531798,5.2132712976,5.1909894154,5.1687075332,5.146425651,5.122558943,5.098692235,5.074825527,5.050958819,5.027092111,5.0011938248,4.9752955386,4.9493972524,4.9234989662,4.89760068,4.8691823606,4.8407640412,4.8123457218,4.7839274024,4.755509083,4.7245351458,4.6935612086,4.6625872714,4.6316133342,4.600639397,4.5676552642,4.5346711314,4.5016869986,4.4687028658,4.435718733,4.4015731814,4.3674276298,4.3332820782,4.2991365266,4.264990975,4.2301328594,4.1952747438,4.1604166282,4.1255585126,4.090700397
"IIASA-WiC POP","SSP3","dom","Population","million",9.92732,10.061996064,10.196672128,10.331348192,10.466024256,10.60070032,10.747224718,10.893749116,11.040273514,11.186797912,11.33332231,11.48671672,11.64011113,11.79350554,11.94689995,12.10029436,12.253741976,12.407189592,12.560637208,12.714084824,12.86753244,13.013368546,13.159204652,13.305040758,13.450876864,13.59671297,13.739005236,13.881297502,14.023589768,14.165882034,14.3081743,14.448541384,14.588908468,14.729275552,14.869642636,15.01000972,15.147905446,15.285801172,15.423696898,15.561592624,15.69948835,15.830561858,15.961635366,16.092708874,16.223782382,16.35485589,16.477676502,16.600497114,16.723317726,16.846138338,16.96895895,17.086861934,17.204764918,17.322667902,17.440570886,17.55847387,17.672784116,17.787094362,17.901404608,18.015714854,18.1300251,18.240522632,18.351020164,18.461517696,18.572015228,18.68251276,18.789039296,18.895565832,19.002092368,19.108618904,19.21514544,19.31893431,19.42272318,19.52651205,19.63030092,19.73408979,19.836930088,19.939770386,20.042610684,20.145450982,20.24829128,20.35156625,20.45484122,20.55811619,20.66139116,20.76466613,20.868984536,20.973302942,21.077621348,21.181939754,21.28625816
"IIASA-WiC POP","SSP3","dza","Population","million",35.468208,36.031363566,36.594519132,37.157674698,37.720830264,38.28398583,38.879189706,39.474393582,40.069597458,40.664801334,41.26000521,41.83934736,42.41868951,42.99803166,43.57737381,44.15671596,44.69105849,45.22540102,45.75974355,46.29408608,46.82842861,47.310367594,47.792306578,48.274245562,48.756184546,49.23812353,49.704438804,50.170754078,50.637069352,51.103384626,51.5696999,52.03200566,52.49431142,52.95661718,53.41892294,53.8812287,54.327825432,54.774422164,55.221018896,55.667615628,56.11421236,56.510703324,56.907194288,57.303685252,57.700176216,58.09666718,58.433600976,58.770534772,59.107468568,59.444402364,59.78133616,60.07529787,60.36925958,60.66322129,60.957183,61.25114471,61.53345485,61.81576499,62.09807513,62.38038527,62.66269541,62.964804902,63.266914394,63.569023886,63.871133378,64.17324287,64.506582854,64.839922838,65.173262822,65.506602806,65.83994279,66.19566658,66.55139037,66.90711416,67.26283795,67.61856174,67.98283438,68.34710702,68.71137966,69.0756523,69.43992494,69.802539316,70.165153692,70.527768068,70.890382444,71.25299682,71.615172868,71.977348916,72.339524964,72.701701012,73.06387706
"IIASA-WiC POP","SSP3","ecu","Population","million",14.464739,14.688525792,14.912312584,15.136099376,15.359886168,15.58367296,15.829344114,16.075015268,16.320686422,16.566357576,16.81202873,17.065436542,17.318844354,17.572252166,17.825659978,18.07906779,18.332069218,18.585070646,18.838072074,19.091073502,19.34407493,19.587647276,19.831219622,20.074791968,20.318364314,20.56193666,20.800044048,21.038151436,21.276258824,21.514366212,21.7524736,21.986220414,22.219967228,22.453714042,22.687460856,22.92120767,23.149564726,23.377921782,23.606278838,23.834635894,24.06299295,24.28061129,24.49822963,24.71584797,24.93346631,25.15108465,25.358872264,25.566659878,25.774447492,25.982235106,26.19002272,26.392962418,26.595902116,26.798841814,27.001781512,27.20472121,27.404799918,27.604878626,27.804957334,28.005036042,28.20511475,28.40403788,28.60296101,28.80188414,29.00080727,29.1997304,29.398017386,29.596304372,29.794591358,29.992878344,30.19116533,30.388907104,30.586648878,30.784390652,30.982132426,31.1798742,31.377354978,31.574835756,31.772316534,31.969797312,32.16727809,32.36436099,32.56144389,32.75852679,32.95560969,33.15269259,33.34892121,33.54514983,33.74137845,33.93760707,34.13383569
"IIASA-WiC POP","SSP3","egy","Population","million",81.121077,82.60004095,84.0790049,85.55796885,87.0369328,88.51589675,90.055959224,91.596021698,93.136084172,94.676146646,96.21620912,97.766144556,99.316079992,100.866015428,102.415950864,103.9658863,105.50428276,107.04267922,108.58107568,110.11947214,111.6578686,113.15908538,114.66030216,116.16151894,117.66273572,119.1639525,120.64696926,122.12998602,123.61300278,125.09601954,126.5790363,128.05820088,129.53736546,131.01653004,132.49569462,133.9748592,135.43261556,136.89037192,138.34812828,139.80588464,141.263641,142.6650902,144.0665394,145.4679886,146.8694378,148.270887,149.5883333,150.9057796,152.2232259,153.5406722,154.8581185,156.09972954,157.34134058,158.58295162,159.82456266,161.0661737,162.24057038,163.41496706,164.58936374,165.76376042,166.9381571,168.06266206,169.18716702,170.31167198,171.43617694,172.5606819,173.65141974,174.74215758,175.83289542,176.92363326,178.0143711,179.07023318,180.12609526,181.18195734,182.23781942,183.2936815,184.30953846,185.32539542,186.34125238,187.35710934,188.3729663,189.33975808,190.30654986,191.27334164,192.24013342,193.2069252,194.11920528,195.03148536,195.94376544,196.85604552,197.7683256
