"em","sector","year","seasonality_file"
"BC","WST",2038,"WST_seasonality"
"BC","WST",2039,"WST_seasonality"
"BC","WST",2040,"WST_seasonality"
"BC","WST",2041,"WST_seasonality"
"BC","WST",2042,"WST_seasonality"
"BC","WST",2043,"WST_seasonality"
"BC","WST",2044,"WST_seasonality"
"BC","WST",2045,"WST_seasonality"
"BC","WST",2046,"WST_seasonality"
"BC","WST",2047,"WST_seasonality"
"BC","WST",2048,"WST_seasonality"
"BC","WST",2049,"WST_seasonality"
"BC","WST",2050,"WST_seasonality"
"BC","WST",2051,"WST_seasonality"
"BC","WST",2052,"WST_seasonality"
"BC","WST",2053,"WST_seasonality"
"BC","WST",2054,"WST_seasonality"
"BC","WST",2055,"WST_seasonality"
"BC","WST",2056,"WST_seasonality"
"BC","WST",2057,"WST_seasonality"
"BC","WST",2058,"WST_seasonality"
"BC","WST",2059,"WST_seasonality"
"BC","WST",2060,"WST_seasonality"
"BC","WST",2061,"WST_seasonality"
"BC","WST",2062,"WST_seasonality"
"BC","WST",2063,"WST_seasonality"
"BC","WST",2064,"WST_seasonality"
"BC","WST",2065,"WST_seasonality"
"BC","WST",2066,"WST_seasonality"
"BC","WST",2067,"WST_seasonality"
"BC","WST",2068,"WST_seasonality"
"BC","WST",2069,"WST_seasonality"
"BC","WST",2070,"WST_seasonality"
"BC","WST",2071,"WST_seasonality"
"BC","WST",2072,"WST_seasonality"
"BC","WST",2073,"WST_seasonality"
"BC","WST",2074,"WST_seasonality"
"BC","WST",2075,"WST_seasonality"
"BC","WST",2076,"WST_seasonality"
"BC","WST",2077,"WST_seasonality"
"BC","WST",2078,"WST_seasonality"
"BC","WST",2079,"WST_seasonality"
"BC","WST",2080,"WST_seasonality"
"BC","WST",2081,"WST_seasonality"
"BC","WST",2082,"WST_seasonality"
"BC","WST",2083,"WST_seasonality"
"BC","WST",2084,"WST_seasonality"
"BC","WST",2085,"WST_seasonality"
"BC","WST",2086,"WST_seasonality"
"BC","WST",2087,"WST_seasonality"
"BC","WST",2088,"WST_seasonality"
"BC","WST",2089,"WST_seasonality"
"BC","WST",2090,"WST_seasonality"
"BC","WST",2091,"WST_seasonality"
"BC","WST",2092,"WST_seasonality"
"BC","WST",2093,"WST_seasonality"
"BC","WST",2094,"WST_seasonality"
"BC","WST",2095,"WST_seasonality"
"BC","WST",2096,"WST_seasonality"
"BC","WST",2097,"WST_seasonality"
"BC","WST",2098,"WST_seasonality"
"BC","WST",2099,"WST_seasonality"
"BC","WST",2100,"WST_seasonality"
"CH4","WST",2015,"WST_seasonality"
"CH4","WST",2016,"WST_seasonality"
"CH4","WST",2017,"WST_seasonality"
"CH4","WST",2018,"WST_seasonality"
"CH4","WST",2019,"WST_seasonality"
"CH4","WST",2020,"WST_seasonality"
"CH4","WST",2021,"WST_seasonality"
"CH4","WST",2022,"WST_seasonality"
"CH4","WST",2023,"WST_seasonality"
"CH4","WST",2024,"WST_seasonality"
"CH4","WST",2025,"WST_seasonality"
"CH4","WST",2026,"WST_seasonality"
"CH4","WST",2027,"WST_seasonality"
"CH4","WST",2028,"WST_seasonality"
"CH4","WST",2029,"WST_seasonality"
"CH4","WST",2030,"WST_seasonality"
"CH4","WST",2031,"WST_seasonality"
"CH4","WST",2032,"WST_seasonality"
"CH4","WST",2033,"WST_seasonality"
"CH4","WST",2034,"WST_seasonality"
"CH4","WST",2035,"WST_seasonality"
"CH4","WST",2036,"WST_seasonality"
"CH4","WST",2037,"WST_seasonality"
"CH4","WST",2038,"WST_seasonality"
"CH4","WST",2039,"WST_seasonality"
"CH4","WST",2040,"WST_seasonality"
"CH4","WST",2041,"WST_seasonality"
"CH4","WST",2042,"WST_seasonality"
"CH4","WST",2043,"WST_seasonality"
"CH4","WST",2044,"WST_seasonality"
"CH4","WST",2045,"WST_seasonality"
"CH4","WST",2046,"WST_seasonality"
"CH4","WST",2047,"WST_seasonality"
"CH4","WST",2048,"WST_seasonality"
"CH4","WST",2049,"WST_seasonality"
"CH4","WST",2050,"WST_seasonality"
"CH4","WST",2051,"WST_seasonality"
"CH4","WST",2052,"WST_seasonality"
"CH4","WST",2053,"WST_seasonality"
"CH4","WST",2054,"WST_seasonality"
"CH4","WST",2055,"WST_seasonality"
"CH4","WST",2056,"WST_seasonality"
"CH4","WST",2057,"WST_seasonality"
"CH4","WST",2058,"WST_seasonality"
"CH4","WST",2059,"WST_seasonality"
"CH4","WST",2060,"WST_seasonality"
"CH4","WST",2061,"WST_seasonality"
"CH4","WST",2062,"WST_seasonality"
"CH4","WST",2063,"WST_seasonality"
"CH4","WST",2064,"WST_seasonality"
"CH4","WST",2065,"WST_seasonality"
"CH4","WST",2066,"WST_seasonality"
"CH4","WST",2067,"WST_seasonality"
"CH4","WST",2068,"WST_seasonality"
"CH4","WST",2069,"WST_seasonality"
"CH4","WST",2070,"WST_seasonality"
"CH4","WST",2071,"WST_seasonality"
"CH4","WST",2072,"WST_seasonality"
"CH4","WST",2073,"WST_seasonality"
"CH4","WST",2074,"WST_seasonality"
"CH4","WST",2075,"WST_seasonality"
"CH4","WST",2076,"WST_seasonality"
"CH4","WST",2077,"WST_seasonality"
"CH4","WST",2078,"WST_seasonality"
"CH4","WST",2079,"WST_seasonality"
"CH4","WST",2080,"WST_seasonality"
"CH4","WST",2081,"WST_seasonality"
"CH4","WST",2082,"WST_seasonality"
"CH4","WST",2083,"WST_seasonality"
"CH4","WST",2084,"WST_seasonality"
"CH4","WST",2085,"WST_seasonality"
"CH4","WST",2086,"WST_seasonality"
"CH4","WST",2087,"WST_seasonality"
"CH4","WST",2088,"WST_seasonality"
"CH4","WST",2089,"WST_seasonality"
"CH4","WST",2090,"WST_seasonality"
"CH4","WST",2091,"WST_seasonality"
"CH4","WST",2092,"WST_seasonality"
"CH4","WST",2093,"WST_seasonality"
"CH4","WST",2094,"WST_seasonality"
"CH4","WST",2095,"WST_seasonality"
"CH4","WST",2096,"WST_seasonality"
"CH4","WST",2097,"WST_seasonality"
"CH4","WST",2098,"WST_seasonality"
"CH4","WST",2099,"WST_seasonality"
"CH4","WST",2100,"WST_seasonality"
"CO","WST",2015,"WST_seasonality"
"CO","WST",2016,"WST_seasonality"
"CO","WST",2017,"WST_seasonality"
"CO","WST",2018,"WST_seasonality"
"CO","WST",2019,"WST_seasonality"
"CO","WST",2020,"WST_seasonality"
"CO","WST",2021,"WST_seasonality"
"CO","WST",2022,"WST_seasonality"
"CO","WST",2023,"WST_seasonality"
"CO","WST",2024,"WST_seasonality"
"CO","WST",2025,"WST_seasonality"
"CO","WST",2026,"WST_seasonality"
"CO","WST",2027,"WST_seasonality"
"CO","WST",2028,"WST_seasonality"
"CO","WST",2029,"WST_seasonality"
"CO","WST",2030,"WST_seasonality"
"CO","WST",2031,"WST_seasonality"
"CO","WST",2032,"WST_seasonality"
"CO","WST",2033,"WST_seasonality"
"CO","WST",2034,"WST_seasonality"
"CO","WST",2035,"WST_seasonality"
"CO","WST",2036,"WST_seasonality"
"CO","WST",2037,"WST_seasonality"
"CO","WST",2038,"WST_seasonality"
"CO","WST",2039,"WST_seasonality"
"CO","WST",2040,"WST_seasonality"
"CO","WST",2041,"WST_seasonality"
"CO","WST",2042,"WST_seasonality"
"CO","WST",2043,"WST_seasonality"
"CO","WST",2044,"WST_seasonality"
"CO","WST",2045,"WST_seasonality"
"CO","WST",2046,"WST_seasonality"
"CO","WST",2047,"WST_seasonality"
"CO","WST",2048,"WST_seasonality"
"CO","WST",2049,"WST_seasonality"
"CO","WST",2050,"WST_seasonality"
"CO","WST",2051,"WST_seasonality"
"CO","WST",2052,"WST_seasonality"
"CO","WST",2053,"WST_seasonality"
"CO","WST",2054,"WST_seasonality"
"CO","WST",2055,"WST_seasonality"
"CO","WST",2056,"WST_seasonality"
"CO","WST",2057,"WST_seasonality"
"CO","WST",2058,"WST_seasonality"
"CO","WST",2059,"WST_seasonality"
"CO","WST",2060,"WST_seasonality"
"CO","WST",2061,"WST_seasonality"
"CO","WST",2062,"WST_seasonality"
"CO","WST",2063,"WST_seasonality"
"CO","WST",2064,"WST_seasonality"
"CO","WST",2065,"WST_seasonality"
"CO","WST",2066,"WST_seasonality"
"CO","WST",2067,"WST_seasonality"
"CO","WST",2068,"WST_seasonality"
"CO","WST",2069,"WST_seasonality"
"CO","WST",2070,"WST_seasonality"
"CO","WST",2071,"WST_seasonality"
"CO","WST",2072,"WST_seasonality"
"CO","WST",2073,"WST_seasonality"
"CO","WST",2074,"WST_seasonality"
"CO","WST",2075,"WST_seasonality"
"CO","WST",2076,"WST_seasonality"
"CO","WST",2077,"WST_seasonality"
"CO","WST",2078,"WST_seasonality"
"CO","WST",2079,"WST_seasonality"
"CO","WST",2080,"WST_seasonality"
"CO","WST",2081,"WST_seasonality"
"CO","WST",2082,"WST_seasonality"
"CO","WST",2083,"WST_seasonality"
"CO","WST",2084,"WST_seasonality"
"CO","WST",2085,"WST_seasonality"
"CO","WST",2086,"WST_seasonality"
"CO","WST",2087,"WST_seasonality"
"CO","WST",2088,"WST_seasonality"
"CO","WST",2089,"WST_seasonality"
"CO","WST",2090,"WST_seasonality"
"CO","WST",2091,"WST_seasonality"
"CO","WST",2092,"WST_seasonality"
"CO","WST",2093,"WST_seasonality"
"CO","WST",2094,"WST_seasonality"
"CO","WST",2095,"WST_seasonality"
"CO","WST",2096,"WST_seasonality"
"CO","WST",2097,"WST_seasonality"
"CO","WST",2098,"WST_seasonality"
"CO","WST",2099,"WST_seasonality"
"CO","WST",2100,"WST_seasonality"
"CO2","WST",2015,"WST_seasonality"
"CO2","WST",2016,"WST_seasonality"
"CO2","WST",2017,"WST_seasonality"
"CO2","WST",2018,"WST_seasonality"
"CO2","WST",2019,"WST_seasonality"
"CO2","WST",2020,"WST_seasonality"
"CO2","WST",2021,"WST_seasonality"
"CO2","WST",2022,"WST_seasonality"
"CO2","WST",2023,"WST_seasonality"
"CO2","WST",2024,"WST_seasonality"
"CO2","WST",2025,"WST_seasonality"
"CO2","WST",2026,"WST_seasonality"
"CO2","WST",2027,"WST_seasonality"
"CO2","WST",2028,"WST_seasonality"
"CO2","WST",2029,"WST_seasonality"
"CO2","WST",2030,"WST_seasonality"
"CO2","WST",2031,"WST_seasonality"
"CO2","WST",2032,"WST_seasonality"
"CO2","WST",2033,"WST_seasonality"
"CO2","WST",2034,"WST_seasonality"
"CO2","WST",2035,"WST_seasonality"
"CO2","WST",2036,"WST_seasonality"
"CO2","WST",2037,"WST_seasonality"
"CO2","WST",2038,"WST_seasonality"
"CO2","WST",2039,"WST_seasonality"
"CO2","WST",2040,"WST_seasonality"
"CO2","WST",2041,"WST_seasonality"
"CO2","WST",2042,"WST_seasonality"
"CO2","WST",2043,"WST_seasonality"
"CO2","WST",2044,"WST_seasonality"
"CO2","WST",2045,"WST_seasonality"
"CO2","WST",2046,"WST_seasonality"
"CO2","WST",2047,"WST_seasonality"
"CO2","WST",2048,"WST_seasonality"
"CO2","WST",2049,"WST_seasonality"
"CO2","WST",2050,"WST_seasonality"
"CO2","WST",2051,"WST_seasonality"
"CO2","WST",2052,"WST_seasonality"
"CO2","WST",2053,"WST_seasonality"
"CO2","WST",2054,"WST_seasonality"
"CO2","WST",2055,"WST_seasonality"
"CO2","WST",2056,"WST_seasonality"
"CO2","WST",2057,"WST_seasonality"
"CO2","WST",2058,"WST_seasonality"
"CO2","WST",2059,"WST_seasonality"
"CO2","WST",2060,"WST_seasonality"
"CO2","WST",2061,"WST_seasonality"
"CO2","WST",2062,"WST_seasonality"
"CO2","WST",2063,"WST_seasonality"
"CO2","WST",2064,"WST_seasonality"
"CO2","WST",2065,"WST_seasonality"
"CO2","WST",2066,"WST_seasonality"
"CO2","WST",2067,"WST_seasonality"
"CO2","WST",2068,"WST_seasonality"
"CO2","WST",2069,"WST_seasonality"
"CO2","WST",2070,"WST_seasonality"
"CO2","WST",2071,"WST_seasonality"
"CO2","WST",2072,"WST_seasonality"
"CO2","WST",2073,"WST_seasonality"
"CO2","WST",2074,"WST_seasonality"
"CO2","WST",2075,"WST_seasonality"
"CO2","WST",2076,"WST_seasonality"
"CO2","WST",2077,"WST_seasonality"
"CO2","WST",2078,"WST_seasonality"
"CO2","WST",2079,"WST_seasonality"
"CO2","WST",2080,"WST_seasonality"
"CO2","WST",2081,"WST_seasonality"
"CO2","WST",2082,"WST_seasonality"
"CO2","WST",2083,"WST_seasonality"
"CO2","WST",2084,"WST_seasonality"
"CO2","WST",2085,"WST_seasonality"
"CO2","WST",2086,"WST_seasonality"
"CO2","WST",2087,"WST_seasonality"
"CO2","WST",2088,"WST_seasonality"
"CO2","WST",2089,"WST_seasonality"
"CO2","WST",2090,"WST_seasonality"
"CO2","WST",2091,"WST_seasonality"
"CO2","WST",2092,"WST_seasonality"
"CO2","WST",2093,"WST_seasonality"
"CO2","WST",2094,"WST_seasonality"
"CO2","WST",2095,"WST_seasonality"
"CO2","WST",2096,"WST_seasonality"
"CO2","WST",2097,"WST_seasonality"
"CO2","WST",2098,"WST_seasonality"
"CO2","WST",2099,"WST_seasonality"
"CO2","WST",2100,"WST_seasonality"
"NH3","WST",2015,"WST_seasonality"
"NH3","WST",2016,"WST_seasonality"
"NH3","WST",2017,"WST_seasonality"
"NH3","WST",2018,"WST_seasonality"
"NH3","WST",2019,"WST_seasonality"
"NH3","WST",2020,"WST_seasonality"
"NH3","WST",2021,"WST_seasonality"
"NH3","WST",2022,"WST_seasonality"
"NH3","WST",2023,"WST_seasonality"
"NH3","WST",2024,"WST_seasonality"
"NH3","WST",2025,"WST_seasonality"
"NH3","WST",2026,"WST_seasonality"
"NH3","WST",2027,"WST_seasonality"
"NH3","WST",2028,"WST_seasonality"
"NH3","WST",2029,"WST_seasonality"
"NH3","WST",2030,"WST_seasonality"
"NH3","WST",2031,"WST_seasonality"
"NH3","WST",2032,"WST_seasonality"
"NH3","WST",2033,"WST_seasonality"
"NH3","WST",2034,"WST_seasonality"
"NH3","WST",2035,"WST_seasonality"
"NH3","WST",2036,"WST_seasonality"
"NH3","WST",2037,"WST_seasonality"
"NH3","WST",2038,"WST_seasonality"
"NH3","WST",2039,"WST_seasonality"
"NH3","WST",2040,"WST_seasonality"
"NH3","WST",2041,"WST_seasonality"
"NH3","WST",2042,"WST_seasonality"
"NH3","WST",2043,"WST_seasonality"
"NH3","WST",2044,"WST_seasonality"
"NH3","WST",2045,"WST_seasonality"
"NH3","WST",2046,"WST_seasonality"
"NH3","WST",2047,"WST_seasonality"
"NH3","WST",2048,"WST_seasonality"
"NH3","WST",2049,"WST_seasonality"
"NH3","WST",2050,"WST_seasonality"
"NH3","WST",2051,"WST_seasonality"
"NH3","WST",2052,"WST_seasonality"
"NH3","WST",2053,"WST_seasonality"
"NH3","WST",2054,"WST_seasonality"
"NH3","WST",2055,"WST_seasonality"
"NH3","WST",2056,"WST_seasonality"
"NH3","WST",2057,"WST_seasonality"
"NH3","WST",2058,"WST_seasonality"
"NH3","WST",2059,"WST_seasonality"
"NH3","WST",2060,"WST_seasonality"
"NH3","WST",2061,"WST_seasonality"
"NH3","WST",2062,"WST_seasonality"
"NH3","WST",2063,"WST_seasonality"
"NH3","WST",2064,"WST_seasonality"
"NH3","WST",2065,"WST_seasonality"
"NH3","WST",2066,"WST_seasonality"
"NH3","WST",2067,"WST_seasonality"
"NH3","WST",2068,"WST_seasonality"
"NH3","WST",2069,"WST_seasonality"
"NH3","WST",2070,"WST_seasonality"
"NH3","WST",2071,"WST_seasonality"
"NH3","WST",2072,"WST_seasonality"
"NH3","WST",2073,"WST_seasonality"
"NH3","WST",2074,"WST_seasonality"
"NH3","WST",2075,"WST_seasonality"
"NH3","WST",2076,"WST_seasonality"
"NH3","WST",2077,"WST_seasonality"
"NH3","WST",2078,"WST_seasonality"
"NH3","WST",2079,"WST_seasonality"
"NH3","WST",2080,"WST_seasonality"
"NH3","WST",2081,"WST_seasonality"
"NH3","WST",2082,"WST_seasonality"
"NH3","WST",2083,"WST_seasonality"
"NH3","WST",2084,"WST_seasonality"
"NH3","WST",2085,"WST_seasonality"
"NH3","WST",2086,"WST_seasonality"
"NH3","WST",2087,"WST_seasonality"
"NH3","WST",2088,"WST_seasonality"
"NH3","WST",2089,"WST_seasonality"
"NH3","WST",2090,"WST_seasonality"
"NH3","WST",2091,"WST_seasonality"
"NH3","WST",2092,"WST_seasonality"
"NH3","WST",2093,"WST_seasonality"
"NH3","WST",2094,"WST_seasonality"
"NH3","WST",2095,"WST_seasonality"
"NH3","WST",2096,"WST_seasonality"
"NH3","WST",2097,"WST_seasonality"
"NH3","WST",2098,"WST_seasonality"
"NH3","WST",2099,"WST_seasonality"
"NH3","WST",2100,"WST_seasonality"
"NMVOC","WST",2015,"WST_seasonality"
"NMVOC","WST",2016,"WST_seasonality"
"NMVOC","WST",2017,"WST_seasonality"
"NMVOC","WST",2018,"WST_seasonality"
"NMVOC","WST",2019,"WST_seasonality"
"NMVOC","WST",2020,"WST_seasonality"
"NMVOC","WST",2021,"WST_seasonality"
"NMVOC","WST",2022,"WST_seasonality"
"NMVOC","WST",2023,"WST_seasonality"
"NMVOC","WST",2024,"WST_seasonality"
"NMVOC","WST",2025,"WST_seasonality"
"NMVOC","WST",2026,"WST_seasonality"
"NMVOC","WST",2027,"WST_seasonality"
"NMVOC","WST",2028,"WST_seasonality"
"NMVOC","WST",2029,"WST_seasonality"
"NMVOC","WST",2030,"WST_seasonality"
"NMVOC","WST",2031,"WST_seasonality"
"NMVOC","WST",2032,"WST_seasonality"
"NMVOC","WST",2033,"WST_seasonality"
"NMVOC","WST",2034,"WST_seasonality"
"NMVOC","WST",2035,"WST_seasonality"
"NMVOC","WST",2036,"WST_seasonality"
"NMVOC","WST",2037,"WST_seasonality"
"NMVOC","WST",2038,"WST_seasonality"
"NMVOC","WST",2039,"WST_seasonality"
"NMVOC","WST",2040,"WST_seasonality"
"NMVOC","WST",2041,"WST_seasonality"
"NMVOC","WST",2042,"WST_seasonality"
"NMVOC","WST",2043,"WST_seasonality"
"NMVOC","WST",2044,"WST_seasonality"
"NMVOC","WST",2045,"WST_seasonality"
"NMVOC","WST",2046,"WST_seasonality"
"NMVOC","WST",2047,"WST_seasonality"
"NMVOC","WST",2048,"WST_seasonality"
"NMVOC","WST",2049,"WST_seasonality"
"NMVOC","WST",2050,"WST_seasonality"
"NMVOC","WST",2051,"WST_seasonality"
"NMVOC","WST",2052,"WST_seasonality"
"NMVOC","WST",2053,"WST_seasonality"
"NMVOC","WST",2054,"WST_seasonality"
"NMVOC","WST",2055,"WST_seasonality"
"NMVOC","WST",2056,"WST_seasonality"
"NMVOC","WST",2057,"WST_seasonality"
"NMVOC","WST",2058,"WST_seasonality"
"NMVOC","WST",2059,"WST_seasonality"
"NMVOC","WST",2060,"WST_seasonality"
"NMVOC","WST",2061,"WST_seasonality"
"NMVOC","WST",2062,"WST_seasonality"
"NMVOC","WST",2063,"WST_seasonality"
"NMVOC","WST",2064,"WST_seasonality"
"NMVOC","WST",2065,"WST_seasonality"
"NMVOC","WST",2066,"WST_seasonality"
"NMVOC","WST",2067,"WST_seasonality"
"NMVOC","WST",2068,"WST_seasonality"
"NMVOC","WST",2069,"WST_seasonality"
"NMVOC","WST",2070,"WST_seasonality"
"NMVOC","WST",2071,"WST_seasonality"
"NMVOC","WST",2072,"WST_seasonality"
"NMVOC","WST",2073,"WST_seasonality"
"NMVOC","WST",2074,"WST_seasonality"
"NMVOC","WST",2075,"WST_seasonality"
"NMVOC","WST",2076,"WST_seasonality"
"NMVOC","WST",2077,"WST_seasonality"
"NMVOC","WST",2078,"WST_seasonality"
"NMVOC","WST",2079,"WST_seasonality"
"NMVOC","WST",2080,"WST_seasonality"
"NMVOC","WST",2081,"WST_seasonality"
"NMVOC","WST",2082,"WST_seasonality"
"NMVOC","WST",2083,"WST_seasonality"
"NMVOC","WST",2084,"WST_seasonality"
"NMVOC","WST",2085,"WST_seasonality"
"NMVOC","WST",2086,"WST_seasonality"
"NMVOC","WST",2087,"WST_seasonality"
"NMVOC","WST",2088,"WST_seasonality"
"NMVOC","WST",2089,"WST_seasonality"
"NMVOC","WST",2090,"WST_seasonality"
"NMVOC","WST",2091,"WST_seasonality"
"NMVOC","WST",2092,"WST_seasonality"
"NMVOC","WST",2093,"WST_seasonality"
"NMVOC","WST",2094,"WST_seasonality"
"NMVOC","WST",2095,"WST_seasonality"
"NMVOC","WST",2096,"WST_seasonality"
"NMVOC","WST",2097,"WST_seasonality"
"NMVOC","WST",2098,"WST_seasonality"
"NMVOC","WST",2099,"WST_seasonality"
"NMVOC","WST",2100,"WST_seasonality"
"NOx","WST",2015,"WST_seasonality"
"NOx","WST",2016,"WST_seasonality"
"NOx","WST",2017,"WST_seasonality"
"NOx","WST",2018,"WST_seasonality"
"NOx","WST",2019,"WST_seasonality"
"NOx","WST",2020,"WST_seasonality"
"NOx","WST",2021,"WST_seasonality"
"NOx","WST",2022,"WST_seasonality"
"NOx","WST",2023,"WST_seasonality"
"NOx","WST",2024,"WST_seasonality"
"NOx","WST",2025,"WST_seasonality"
"NOx","WST",2026,"WST_seasonality"
"NOx","WST",2027,"WST_seasonality"
"NOx","WST",2028,"WST_seasonality"
"NOx","WST",2029,"WST_seasonality"
"NOx","WST",2030,"WST_seasonality"
"NOx","WST",2031,"WST_seasonality"
"NOx","WST",2032,"WST_seasonality"
"NOx","WST",2033,"WST_seasonality"
"NOx","WST",2034,"WST_seasonality"
"NOx","WST",2035,"WST_seasonality"
"NOx","WST",2036,"WST_seasonality"
"NOx","WST",2037,"WST_seasonality"
"NOx","WST",2038,"WST_seasonality"
"NOx","WST",2039,"WST_seasonality"
"NOx","WST",2040,"WST_seasonality"
"NOx","WST",2041,"WST_seasonality"
"NOx","WST",2042,"WST_seasonality"
"NOx","WST",2043,"WST_seasonality"
"NOx","WST",2044,"WST_seasonality"
"NOx","WST",2045,"WST_seasonality"
"NOx","WST",2046,"WST_seasonality"
"NOx","WST",2047,"WST_seasonality"
"NOx","WST",2048,"WST_seasonality"
"NOx","WST",2049,"WST_seasonality"
"NOx","WST",2050,"WST_seasonality"
"NOx","WST",2051,"WST_seasonality"
"NOx","WST",2052,"WST_seasonality"
"NOx","WST",2053,"WST_seasonality"
"NOx","WST",2054,"WST_seasonality"
"NOx","WST",2055,"WST_seasonality"
"NOx","WST",2056,"WST_seasonality"
"NOx","WST",2057,"WST_seasonality"
"NOx","WST",2058,"WST_seasonality"
"NOx","WST",2059,"WST_seasonality"
"NOx","WST",2060,"WST_seasonality"
"NOx","WST",2061,"WST_seasonality"
"NOx","WST",2062,"WST_seasonality"
"NOx","WST",2063,"WST_seasonality"
"NOx","WST",2064,"WST_seasonality"
"NOx","WST",2065,"WST_seasonality"
"NOx","WST",2066,"WST_seasonality"
"NOx","WST",2067,"WST_seasonality"
"NOx","WST",2068,"WST_seasonality"
"NOx","WST",2069,"WST_seasonality"
"NOx","WST",2070,"WST_seasonality"
"NOx","WST",2071,"WST_seasonality"
"NOx","WST",2072,"WST_seasonality"
"NOx","WST",2073,"WST_seasonality"
"NOx","WST",2074,"WST_seasonality"
"NOx","WST",2075,"WST_seasonality"
"NOx","WST",2076,"WST_seasonality"
"NOx","WST",2077,"WST_seasonality"
"NOx","WST",2078,"WST_seasonality"
"NOx","WST",2079,"WST_seasonality"
"NOx","WST",2080,"WST_seasonality"
"NOx","WST",2081,"WST_seasonality"
"NOx","WST",2082,"WST_seasonality"
"NOx","WST",2083,"WST_seasonality"
"NOx","WST",2084,"WST_seasonality"
"NOx","WST",2085,"WST_seasonality"
"NOx","WST",2086,"WST_seasonality"
"NOx","WST",2087,"WST_seasonality"
"NOx","WST",2088,"WST_seasonality"
"NOx","WST",2089,"WST_seasonality"
"NOx","WST",2090,"WST_seasonality"
"NOx","WST",2091,"WST_seasonality"
"NOx","WST",2092,"WST_seasonality"
"NOx","WST",2093,"WST_seasonality"
"NOx","WST",2094,"WST_seasonality"
"NOx","WST",2095,"WST_seasonality"
"NOx","WST",2096,"WST_seasonality"
"NOx","WST",2097,"WST_seasonality"
"NOx","WST",2098,"WST_seasonality"
"NOx","WST",2099,"WST_seasonality"
"NOx","WST",2100,"WST_seasonality"
"OC","WST",2015,"WST_seasonality"
"OC","WST",2016,"WST_seasonality"
"OC","WST",2017,"WST_seasonality"
"OC","WST",2018,"WST_seasonality"
"OC","WST",2019,"WST_seasonality"
"OC","WST",2020,"WST_seasonality"
"OC","WST",2021,"WST_seasonality"
"OC","WST",2022,"WST_seasonality"
"OC","WST",2023,"WST_seasonality"
"OC","WST",2024,"WST_seasonality"
"OC","WST",2025,"WST_seasonality"
"OC","WST",2026,"WST_seasonality"
"OC","WST",2027,"WST_seasonality"
"OC","WST",2028,"WST_seasonality"
"OC","WST",2029,"WST_seasonality"
"OC","WST",2030,"WST_seasonality"
"OC","WST",2031,"WST_seasonality"
"OC","WST",2032,"WST_seasonality"
"OC","WST",2033,"WST_seasonality"
"OC","WST",2034,"WST_seasonality"
"OC","WST",2035,"WST_seasonality"
"OC","WST",2036,"WST_seasonality"
"OC","WST",2037,"WST_seasonality"
"OC","WST",2038,"WST_seasonality"
"OC","WST",2039,"WST_seasonality"
"OC","WST",2040,"WST_seasonality"
"OC","WST",2041,"WST_seasonality"
"OC","WST",2042,"WST_seasonality"
"OC","WST",2043,"WST_seasonality"
"OC","WST",2044,"WST_seasonality"
"OC","WST",2045,"WST_seasonality"
"OC","WST",2046,"WST_seasonality"
"OC","WST",2047,"WST_seasonality"
"OC","WST",2048,"WST_seasonality"
"OC","WST",2049,"WST_seasonality"
"OC","WST",2050,"WST_seasonality"
"OC","WST",2051,"WST_seasonality"
"OC","WST",2052,"WST_seasonality"
"OC","WST",2053,"WST_seasonality"
"OC","WST",2054,"WST_seasonality"
"OC","WST",2055,"WST_seasonality"
"OC","WST",2056,"WST_seasonality"
"OC","WST",2057,"WST_seasonality"
"OC","WST",2058,"WST_seasonality"
"OC","WST",2059,"WST_seasonality"
"OC","WST",2060,"WST_seasonality"
"OC","WST",2061,"WST_seasonality"
"OC","WST",2062,"WST_seasonality"
"OC","WST",2063,"WST_seasonality"
"OC","WST",2064,"WST_seasonality"
"OC","WST",2065,"WST_seasonality"
"OC","WST",2066,"WST_seasonality"
"OC","WST",2067,"WST_seasonality"
"OC","WST",2068,"WST_seasonality"
"OC","WST",2069,"WST_seasonality"
"OC","WST",2070,"WST_seasonality"
"OC","WST",2071,"WST_seasonality"
"OC","WST",2072,"WST_seasonality"
"OC","WST",2073,"WST_seasonality"
"OC","WST",2074,"WST_seasonality"
"OC","WST",2075,"WST_seasonality"
"OC","WST",2076,"WST_seasonality"
"OC","WST",2077,"WST_seasonality"
"OC","WST",2078,"WST_seasonality"
"OC","WST",2079,"WST_seasonality"
"OC","WST",2080,"WST_seasonality"
"OC","WST",2081,"WST_seasonality"
"OC","WST",2082,"WST_seasonality"
"OC","WST",2083,"WST_seasonality"
"OC","WST",2084,"WST_seasonality"
"OC","WST",2085,"WST_seasonality"
"OC","WST",2086,"WST_seasonality"
"OC","WST",2087,"WST_seasonality"
"OC","WST",2088,"WST_seasonality"
"OC","WST",2089,"WST_seasonality"
"OC","WST",2090,"WST_seasonality"
"OC","WST",2091,"WST_seasonality"
"OC","WST",2092,"WST_seasonality"
"OC","WST",2093,"WST_seasonality"
"OC","WST",2094,"WST_seasonality"
"OC","WST",2095,"WST_seasonality"
"OC","WST",2096,"WST_seasonality"
"OC","WST",2097,"WST_seasonality"
"OC","WST",2098,"WST_seasonality"
"OC","WST",2099,"WST_seasonality"
"OC","WST",2100,"WST_seasonality"
"Sulfur","WST",2015,"WST_seasonality"
"Sulfur","WST",2016,"WST_seasonality"
"Sulfur","WST",2017,"WST_seasonality"
